103954 103963 0.5072485977871088
103954 105659 0.7446234140196166
103954 106360 0.8457401812688822
103954 108348 0.6871782095997343
103954 114044 0.5030853877253245
103954 118921 0.8174857989627068
103954 119465 0.5507487520798668
103954 123642 0.7622863985997881
103954 126915 0.664833836858006
103954 130129 0.8749669574411842
103954 134529 0.7347717989699876
103954 137120 0.6175226586102719
103954 137865 0.8445921450151057
103954 142054 0.6473441289212235
103954 144573 0.9021752265861027
103954 148955 0.9903323262839879
103954 150695 0.8038066465256798
103954 153597 0.909546827794562
103954 154970 0.9476637654603757
103954 161651 0.8440862957107156
103954 164845 0.9138092871735409
103954 165608 0.9794058468457806
103954 166063 0.8711178247734139
103954 171465 0.8485438884331419
103954 176983 0.5181873111782478
103954 179229 0.97202416918429
103954 184427 0.9169991134751773
103954 185466 0.8334592335196656
103954 191287 0.27377545450033913
103954 198075 0.6215495549630075
103954 199014 0.8303323262839879
103954 200387 0.8592492601630237
103954 201159 0.8239159655498581
103954 201681 0.8846482788112038
103954 203030 0.9786706948640483
103954 206172 0.8848338368580061
103954 207102 0.9099093655589124
103954 208026 0.6935347432024169
103954 208655 0.8572809667673716
103954 210711 0.9051629840297528
103954 211820 0.8199157790438444
103954 212285 0.918118273604793
103954 212753 0.8798043697836372
103954 213330 0.7973982172970369
103954 215044 0.916136174923886
103954 220163 0.9963746223564954
103954 220640 0.5805438066465257
103954 221236 0.907190332326284
103954 225201 0.8664014239346666
103954 234924 0.9796978851963746
103954 235501 0.8661293698974252
103954 241182 0.47661631419939576
103954 242750 0.5427190332326284
103954 248314 0.657643504531722
103954 364627 0.4607250755287009
103954 365453 0.8120845921450152
103954 367981 0.6769469895287958
103954 374875 0.6396382468887687
103954 375735 0.5094864048338369
103954 376987 0.9561933534743202
103954 377759 0.9603021148036254
103954 380474 0.7423189055842117
103954 390905 0.608036253776435
103954 395690 0.9864695714370865
103954 404912 0.7380814342416269
103954 407391 0.8693596680149183
103954 407832 0.7387403472749186
103954 412535 0.850453172205438
103954 413972 0.7775226586102719
103954 414939 0.6572415710257734
103954 417248 0.5235045317220544
103954 417725 0.5030815709969788
103954 418065 0.930507140447543
103954 418445 0.8499697885196374
103954 418889 0.7964388835418672
103954 420343 0.9790332326283988
103954 428073 0.43009063444108764
103954 431169 0.39365558912386706
103954 431965 0.853620796368888
103954 434344 0.7519309404815993
103954 439686 0.7228021138140368
103954 441256 0.6770392749244712
103954 441575 0.7954078549848943
103954 442985 0.7243205391920872
103954 443669 0.6930485762144054
103954 444325 0.7251456863690137
